participant_id	run_name	acq_date	num_vol	abs_rms_mean	rlt_rms_mean	outlier_pct	b0_snr_mean	dwi_cnr_mean	quality_score
5125	sub-5125_ses-5_acq-D2S11_dwi	1816-02-08	70	0.35227	0.44183	0.003258145	49.9257	1.54682	0.77917
5126	sub-5126_ses-5_acq-D2S12_dwi	1815-11-10	70	0.752677	1.10218	0.003007519	37.1522	1.4424	-0.422712
5137	sub-5137_ses-5_acq-D2S22_dwi	1815-04-04	69	0.850814	0.498737	0.005339436	32.8933	1.60064	-0.857242
5139	sub-5139_ses-5_acq-D2S11_dwi	1815-05-03	70	0.717998	0.561794	0.003508772	31.5914	2.10622	0.860826
5140	sub-5140_ses-5_acq-D2S17_dwi	1815-07-30	70	0.484536	0.474076	0.002506266	46.9024	1.45423	0.40818
5143	sub-5143_ses-5_acq-D1S12_dwi	1815-06-05	70	0.445392	0.459872	0.003258145	41.1023	1.62286	0.683532
5148	sub-5148_ses-5_acq-D2S11_dwi	1815-06-02	70	0.580807	0.71434	0.000250627	41.696	1.83669	1.373494
5149	sub-5149_ses-5_acq-D1S12_dwi	1815-06-19	70	0.733808	0.45798	0.006516291	32.7703	1.67868	-0.64334
5153	sub-5153_ses-5_acq-D2S17_dwi	1816-01-16	70	0.484314	0.508183	0.001253133	45.7175	1.78205	1.310699
5159	sub-5159_ses-5_acq-D2S14_dwi	1815-11-18	70	0.45092	0.439954	0.005513784	46.3792	1.46311	-0.113577
5160	sub-5160_ses-5_acq-D2S7_dwi	1815-10-06	70	0.519643	0.423848	0.001002506	37.1258	1.73969	1.187544
5161	sub-5161_ses-5_acq-D2S13_dwi	1815-03-07	70	0.552647	0.46085	0.002255639	37.7343	1.61354	0.593122
5162	sub-5162_ses-5_acq-D2S12_dwi	1815-06-23	70	1.26977	0.581102	0.02406015	26.2475	1.82069	-5.430545
5163	sub-5163_ses-5_acq-D2S15_dwi	1815-08-18	70	0.649412	0.55774	0.00075188	36.7939	1.61089	0.647802
5164	sub-5164_ses-5_acq-D1S14_dwi	1815-03-04	70	0.580425	0.568955	0.008270677	46.9141	1.46048	-1.033356
5165	sub-5165_ses-5_acq-D2S13_dwi	1816-01-12	70	1.22362	0.462601	0.007518797	27.812	1.89664	-1.711115
5167	sub-5167_ses-5_acq-D2S12_dwi	1816-02-14	70	0.581587	0.603226	0.001503759	36.2443	2.13363	1.69032
5169	sub-5169_ses-5_acq-D2S14_dwi	1815-09-08	70	0.603754	0.461077	0.003508772	36.0559	1.39522	-0.228881
5177	sub-5177_ses-5_acq-D2S12_dwi	1815-11-03	70	0.714587	0.594094	0.004010025	34.2478	1.88327	0.329573
5179	sub-5179_ses-5_acq-D2S14_dwi	1815-11-14	70	0.8169	0.518375	0.00726817	30.1108	2.28361	0.163984
5182	sub-5182_ses-5_acq-D2S20_dwi	1816-08-21	70	0.555455	0.550498	0.001754386	32.7352	1.66949	0.799632
5185	sub-5185_ses-5_acq-D2S11_dwi	1816-03-22	70	0.574379	0.584045	0.002005013	36.7353	1.29976	-0.02474
5189	sub-5189_ses-5_acq-D1S10_dwi	1816-02-07	70	1.58747	0.688555	0.007017544	19.1852	1.14117	-4.03703
5189	sub-5189_ses-5_acq-D2S12_dwi	1816-02-28	70	1.02309	0.751988	0.001754386	25.8111	1.59368	-0.574931
5192	sub-5192_ses-5_acq-D2S13_dwi	1815-09-08	70	0.498216	0.540455	0.00075188	44.9248	1.80348	1.42066
5199	sub-5199_ses-5_acq-D1S14_dwi	1816-05-30	70	0.472911	0.565785	0.004511278	40.7641	1.42581	-0.035047
5199	sub-5199_ses-5_acq-D2S17_dwi	1816-07-04	70	0.556319	0.274848	0.002255639	39.0475	1.68157	0.716426
5215	sub-5215_ses-5_acq-D2S11_dwi	1815-09-12	65	0.400413	0.186772	0.00224359	n/a	0.791776	-0.610877
5242	sub-5242_ses-5_acq-D2S11_dwi	1816-03-26	70	0.795996	0.509069	0.000250627	36.029	1.72858	0.597885
5244	sub-5244_ses-5_acq-D2S12_dwi	1816-05-05	70	0.411267	0.499547	0.003759398	45.1914	1.48309	0.395367
5259	sub-5259_ses-5_acq-D2S15_dwi	1816-02-18	70	1.16385	0.536319	0.006766917	25.2379	1.53904	-2.09631
5267	sub-5267_ses-5_acq-D3S17_dwi	1816-07-27	70	0.475923	0.546166	0.001002506	41.8388	1.54735	0.926364
5270	sub-5270_ses-5_acq-D2S11_dwi	1816-02-09	70	0.660939	0.464831	0.003007519	35.3505	1.90564	0.723073
5274	sub-5274_ses-5_acq-D2S9_dwi	1816-06-16	70	0.494248	0.462345	0.001503759	42.2599	1.50619	0.693331
5286	sub-5286_ses-5_acq-D2S13_dwi	1815-11-16	70	0.552295	0.551095	0.006766917	42.1171	1.39344	-0.776945
5287	sub-5287_ses-5_acq-D2S19_dwi	1816-04-08	70	0.649825	0.607907	0.002506266	30.6417	1.90049	0.846702
5304	sub-5304_ses-5_acq-D1S15_dwi	1815-11-23	70	0.451495	0.529113	0.002506266	49.5755	1.55361	0.689026
5325	sub-5325_ses-5_acq-D2S14_dwi	1816-01-25	70	1.18181	0.826847	0.003759398	28.5851	1.49307	-1.605969
5336	sub-5336_ses-5_acq-D3S11_dwi	1816-10-10	70	1.21517	0.477448	0.003508772	28.7601	1.83935	-0.96454
5338	sub-5338_ses-5_acq-D2S14_dwi	1816-05-26	70	0.59988	0.696634	0.001754386	39.1299	1.42314	0.201743
5342	sub-5342_ses-5_acq-D2S11_dwi	1816-08-27	70	2.50854	1.06162	0.032080201	18.3773	2.39863	-9.222763
5352	sub-5352_ses-5_acq-D2S11_dwi	1817-02-07	70	1.6738	0.688544	0.001503759	23.3516	2.87084	0.266407
